epoch;iteration;l1;generator_loss;discriminator_loss;l1_test
1;1;0.8508987449194004;0.1308722895397987;1.3828635381025352;0.6650873132527246
1;2;0.6747999087725903;0.12639096886970722;1.2882702235400973;0.6227937950695424
1;3;0.8113916123183442;0.11272096863728323;1.1999182656993181;0.5881190303474799
1;4;0.670696129220049;0.10975850642521832;1.1842512565592007;0.5494518862188948
2;1;0.657261937885605;0.10162163838905902;1.170966637604408;0.5116070152533359
2;2;0.48225769228631343;0.10376860693293488;1.251477012390648;0.44807081220439826
2;3;0.5716595061374591;0.08615340979127487;1.2253311753044929;0.3314215390098983
2;4;0.33898017090643;0.09550371910054026;1.386746411114566;0.30568378006634134
