epoch;iteration;l1;generator_loss;discriminator_loss;l1_test
1;1;0.7784325669017056;0.12517904331980995;1.4041131814622225;0.7681047159638489
1;2;0.7239340652009025;0.11615419497713549;1.2848876521424017;0.8544018031951935
