epoch;iteration;l1;generator_loss;discriminator_loss;l1_test
1;1;0.35130882263183594;0.14031587541103363;1.393479347229004;0.49214215725660326
1;2;0.3650040626525879;0.007248386275023222;1.1564339399337769;0.4779376551508904
