OLD_exec_time,OLD_disk_time
0.08845663070678711,0.06829357147216797
0.17188310623168945,0.14061212539672852
0.12444543838500977,0.10249876976013184
0.1490635871887207,0.12985920906066895
0.11819958686828613,0.08188962936401367
0.15830421447753906,0.1373145580291748
0.08586263656616211,0.06785798072814941
0.12906908988952637,0.08214402198791504
0.1084299087524414,0.08759045600891113
0.1489861011505127,0.10618424415588379
0.117950439453125,0.0967855453491211
0.08537817001342773,0.06629276275634766
0.14062881469726562,0.12499713897705078
0.13715887069702148,0.11637091636657715
0.1109919548034668,0.08342289924621582
0.09296059608459473,0.0699312686920166
0.15627098083496094,0.14063143730163574
0.12483763694763184,0.09153866767883301
0.08527588844299316,0.05852341651916504
0.08511948585510254,0.05283546447753906
0.12935280799865723,0.1105196475982666
0.11648297309875488,0.08355212211608887
0.1493370532989502,0.11922550201416016
0.12264704704284668,0.09937715530395508
0.14354872703552246,0.1082310676574707
0.11728882789611816,0.07184481620788574
0.132920503616333,0.11520147323608398
0.1687631607055664,0.13873696327209473
0.10052633285522461,0.07494544982910156
0.16079401969909668,0.14243721961975098
0.11950016021728516,0.08855485916137695
0.08622479438781738,0.04271960258483887
0.11268448829650879,0.08661580085754395
0.16524529457092285,0.1324458122253418
0.22976207733154297,0.19794082641601562
0.16905689239501953,0.1040949821472168
0.16709470748901367,0.1308140754699707
0.09818387031555176,0.0718681812286377
0.18940949440002441,0.15416216850280762
0.13063549995422363,0.10019326210021973
0.21201491355895996,0.18035387992858887
0.17452573776245117,0.12863945960998535
0.14477229118347168,0.11906695365905762
0.13605308532714844,0.11916971206665039
0.20934677124023438,0.1782665252685547
0.12421607971191406,0.10021114349365234
0.11688542366027832,0.09656310081481934
0.10196828842163086,0.06695079803466797
0.16985607147216797,0.13719534873962402
0.07933235168457031,0.062314510345458984
0.14063501358032227,0.12497615814208984
0.0955052375793457,0.08252215385437012
0.14064550399780273,0.10934805870056152
0.12363505363464355,0.10293412208557129
0.12957525253295898,0.10816502571105957
0.11906671524047852,0.08692789077758789
0.1013946533203125,0.07232069969177246
0.09764552116394043,0.07197928428649902
0.0996854305267334,0.09868431091308594
0.1644575595855713,0.14451932907104492
0.1346607208251953,0.11216950416564941
0.14770054817199707,0.10521888732910156
0.07142305374145508,0.05460166931152344
0.09374213218688965,0.07812118530273438
0.13591504096984863,0.10518908500671387
0.11682915687561035,0.08797311782836914
0.11820316314697266,0.08396553993225098
0.11668252944946289,0.08692002296447754
0.08443403244018555,0.06530976295471191
0.12394857406616211,0.10941934585571289
0.17037701606750488,0.14349055290222168
0.10343241691589355,0.08138012886047363
0.11645174026489258,0.09760379791259766
0.13229775428771973,0.10230302810668945
0.10348224639892578,0.0699472427368164
0.15215754508972168,0.12532711029052734
0.14275693893432617,0.12406182289123535
0.13494443893432617,0.1022043228149414
0.18261265754699707,0.14743423461914062
0.10396623611450195,0.08595800399780273
0.1306605339050293,0.10618019104003906
0.116912841796875,0.08854818344116211
0.19118809700012207,0.16247057914733887
0.1201789379119873,0.10113644599914551
0.12345671653747559,0.09155631065368652
0.14718937873840332,0.11818742752075195
0.15490484237670898,0.1257328987121582
0.11353063583374023,0.10935640335083008
0.148637056350708,0.11917924880981445
0.11664700508117676,0.08467555046081543
0.07039999961853027,0.04467463493347168
0.14604401588439941,0.09914159774780273
0.10180830955505371,0.08162760734558105
0.11718153953552246,0.06829047203063965
0.08433055877685547,0.06833910942077637
0.1249997615814209,0.10937237739562988
0.12301969528198242,0.07834005355834961
0.16268706321716309,0.12777328491210938
0.11876773834228516,0.0915374755859375
0.15368032455444336,0.11942720413208008
0.16196274757385254,0.1308119297027588
0.08489727973937988,0.056365251541137695
0.10937690734863281,0.09371709823608398
0.1240532398223877,0.10419511795043945
0.11603355407714844,0.09815144538879395
0.11710667610168457,0.08652830123901367
0.11649560928344727,0.09356069564819336
0.14892005920410156,0.12979793548583984
0.10325264930725098,0.08445429801940918
0.06804227828979492,0.04164552688598633
0.09375739097595215,0.06249284744262695
0.11838078498840332,0.09854722023010254
0.11716437339782715,0.08555054664611816
0.10330486297607422,0.07811212539672852
0.09793210029602051,0.07126116752624512
0.09375691413879395,0.09375691413879395
0.1251077651977539,0.10059285163879395
0.14025616645812988,0.1144869327545166
0.1216435432434082,0.0911722183227539
0.13399481773376465,0.09958314895629883
0.14717650413513184,0.12585806846618652
0.10273885726928711,0.06822037696838379
0.13427329063415527,0.10499787330627441
0.09987378120422363,0.07693934440612793
0.1250138282775879,0.09376645088195801
0.13737988471984863,0.11900711059570312
0.13816523551940918,0.10621213912963867
0.16008591651916504,0.11611390113830566
0.08862972259521484,0.06929779052734375
0.14063239097595215,0.1093602180480957
0.0768117904663086,0.04070782661437988
0.11366748809814453,0.08071613311767578
0.1681196689605713,0.14546895027160645
0.09911274909973145,0.07402276992797852
0.10938596725463867,0.07810473442077637
0.17264008522033691,0.13644099235534668
0.13364672660827637,0.10616683959960938
0.11769366264343262,0.06997227668762207
0.13096117973327637,0.11317992210388184
0.10369253158569336,0.07432150840759277
0.09788918495178223,0.07370233535766602
0.125,0.10936903953552246
0.17158126831054688,0.13083148002624512
0.11357641220092773,0.07721662521362305
0.13625526428222656,0.12076473236083984
0.16576051712036133,0.1434311866760254
0.09053730964660645,0.07970285415649414
0.09981298446655273,0.09716987609863281
0.14689970016479492,0.12789225578308105
0.13187837600708008,0.11244082450866699
0.14917278289794922,0.10252571105957031
0.05476045608520508,0.03605008125305176
0.1436939239501953,0.11144518852233887
0.08541727066040039,0.055335044860839844
0.14061927795410156,0.1249840259552002
0.12445306777954102,0.10155057907104492
0.1363072395324707,0.11120128631591797
0.09789133071899414,0.06394171714782715
0.12501072883605957,0.10935211181640625
0.10718774795532227,0.08659839630126953
0.10078072547912598,0.08091449737548828
0.13329625129699707,0.10592842102050781
0.09984803199768066,0.07886719703674316
0.14061737060546875,0.12499690055847168
0.15666961669921875,0.12581348419189453
0.10435700416564941,0.0745081901550293
0.1292116641998291,0.10311198234558105
0.11823654174804688,0.08753728866577148
0.14707326889038086,0.08739066123962402
0.11340975761413574,0.1051173210144043
0.10508298873901367,0.08706068992614746
0.1337573528289795,0.07236671447753906
0.11673378944396973,0.0819699764251709
0.15329766273498535,0.12094402313232422
0.11408853530883789,0.06629300117492676
0.11631035804748535,0.08357477188110352
0.06958341598510742,0.048697710037231445
0.15625715255737305,0.14063310623168945
0.1244659423828125,0.10232400894165039
0.11442017555236816,0.08592033386230469
0.13222956657409668,0.10416841506958008
0.1020205020904541,0.07107353210449219
0.09824013710021973,0.0738523006439209
0.10053563117980957,0.07901263236999512
0.10159635543823242,0.07895088195800781
0.1460254192352295,0.11760354042053223
0.10343670845031738,0.05829882621765137
0.11210513114929199,0.07231926918029785
0.13520550727844238,0.11519789695739746
0.10098528861999512,0.0741264820098877
0.1019594669342041,0.0809788703918457
0.09941911697387695,0.08095097541809082
0.11699533462524414,0.10133552551269531
0.19406390190124512,0.16305208206176758
0.15281462669372559,0.12879276275634766
0.10204553604125977,0.0749361515045166
0.0995333194732666,0.07155776023864746
0.12497472763061523,0.10934042930603027
0.1295461654663086,0.10058975219726562
0.10925698280334473,0.0829777717590332
0.13629722595214844,0.10509800910949707
0.1342310905456543,0.1177985668182373
0.14751839637756348,0.11520743370056152
0.1494450569152832,0.1197960376739502
0.16457319259643555,0.1327061653137207
0.07280874252319336,0.046681880950927734
0.15625309944152832,0.12498593330383301
0.1079716682434082,0.08854961395263672
0.15097975730895996,0.12748098373413086
0.1005256175994873,0.06632018089294434
0.08261680603027344,0.05628800392150879
0.15628838539123535,0.12499475479125977
0.12877464294433594,0.10582995414733887
0.12910699844360352,0.10815191268920898
0.1795186996459961,0.15238738059997559
0.0753169059753418,0.06655550003051758
0.14889836311340332,0.11659789085388184
0.12899303436279297,0.10516142845153809
0.11870074272155762,0.08956694602966309
0.13212871551513672,0.11218976974487305
0.11692476272583008,0.07692646980285645
0.11661911010742188,0.10161399841308594
0.0867304801940918,0.07929277420043945
0.11573362350463867,0.08691287040710449
0.10098910331726074,0.08019852638244629
0.13321590423583984,0.11383461952209473
0.12908148765563965,0.09528136253356934
0.11760592460632324,0.06834006309509277
0.10076022148132324,0.07995820045471191
0.14016938209533691,0.11453413963317871
0.10760736465454102,0.08857059478759766
0.11347484588623047,0.09500241279602051
0.11993837356567383,0.09955716133117676
0.11635589599609375,0.09044003486633301
0.1508646011352539,0.12301301956176758
0.13115906715393066,0.10066843032836914
0.11905980110168457,0.09355950355529785
0.14656949043273926,0.11683106422424316
0.13598084449768066,0.10531091690063477
0.11753177642822266,0.09632086753845215
0.132612943649292,0.10556149482727051
0.13083839416503906,0.09671306610107422
0.1351773738861084,0.10890507698059082
0.1002342700958252,0.06891632080078125
0.09960460662841797,0.07154488563537598
0.12500286102294922,0.0937204360961914
0.09290552139282227,0.07127261161804199
0.09949398040771484,0.06822061538696289
0.11362242698669434,0.07491350173950195
0.11914825439453125,0.08693742752075195
0.09829926490783691,0.0603480339050293
0.15301775932312012,0.13538527488708496
0.06573176383972168,0.049718379974365234
0.10937643051147461,0.09374499320983887
0.198652982711792,0.17070364952087402
0.15677404403686523,0.12758231163024902
0.1459355354309082,0.12118124961853027
0.16592073440551758,0.1404426097869873
0.11801481246948242,0.09856915473937988
0.18431735038757324,0.160567045211792
0.1466355323791504,0.11274576187133789
0.2007274627685547,0.1649305820465088
0.2771174907684326,0.24517178535461426
0.24921298027038574,0.22056341171264648
0.2210698127746582,0.18254756927490234
0.1985645294189453,0.15004873275756836
0.16759991645812988,0.11152005195617676
0.10410594940185547,0.07798409461975098
0.22813630104064941,0.20632576942443848
0.32030177116394043,0.2722294330596924
0.3289361000061035,0.30477285385131836
0.15599656105041504,0.11984992027282715
0.17929434776306152,0.14343476295471191
0.22955584526062012,0.18432140350341797
0.17186522483825684,0.14517855644226074
0.16443276405334473,0.13543438911437988
0.15134835243225098,0.12183189392089844
0.10549783706665039,0.05675983428955078
0.25595569610595703,0.21894216537475586
0.12327098846435547,0.10118246078491211
0.13359761238098145,0.09154438972473145
0.13219022750854492,0.09457135200500488
0.22698307037353516,0.203934907913208
0.13941574096679688,0.10918450355529785
0.16536951065063477,0.12581992149353027
0.1346113681793213,0.08454680442810059
0.1330869197845459,0.11273431777954102
0.15303277969360352,0.11974120140075684
0.17589068412780762,0.13530373573303223
0.15359926223754883,0.12082266807556152
0.14906978607177734,0.11980772018432617
0.10364890098571777,0.0831153392791748
0.17648744583129883,0.14476561546325684
0.2169504165649414,0.1912975311279297
0.20696616172790527,0.17305231094360352
0.12886285781860352,0.09162187576293945
0.11852407455444336,0.08193254470825195
0.11686849594116211,0.09054923057556152
0.11668276786804199,0.09359025955200195
0.16179323196411133,0.12901616096496582
0.10438776016235352,0.07495403289794922
0.13223576545715332,0.10922026634216309
0.19439005851745605,0.1423802375793457
0.16851186752319336,0.14243078231811523
0.1820082664489746,0.1450951099395752
0.09120011329650879,0.06369352340698242
0.15625691413879395,0.14062166213989258
0.1549379825592041,0.11984062194824219
0.18865036964416504,0.1521444320678711
0.14578032493591309,0.11819195747375488
0.14839696884155273,0.10517334938049316
0.14907431602478027,0.12281322479248047
0.14999842643737793,0.11534905433654785
0.18185806274414062,0.15605759620666504
0.1671147346496582,0.1414508819580078
0.20048093795776367,0.15569138526916504
0.13540077209472656,0.09757065773010254
0.16318845748901367,0.13644123077392578
0.172745943069458,0.1479945182800293
0.12977361679077148,0.10117959976196289
0.17934966087341309,0.14562726020812988
0.1747574806213379,0.1325819492340088
0.14385390281677246,0.11919379234313965
0.1505575180053711,0.12079620361328125
0.19627857208251953,0.17168736457824707
0.09077882766723633,0.0663290023803711
0.10936427116394043,0.10936427116394043
0.18352270126342773,0.1510789394378662
0.15824007987976074,0.11828780174255371
0.12920713424682617,0.09056401252746582
0.11600542068481445,0.08855819702148438
0.10135126113891602,0.06894898414611816
0.18915176391601562,0.15880680084228516
0.18772125244140625,0.15006685256958008
0.11293625831604004,0.09148979187011719
0.11759448051452637,0.08010005950927734
0.14300942420959473,0.10796141624450684
0.12845730781555176,0.10920071601867676
0.1636824607849121,0.13443231582641602
0.1210014820098877,0.09556841850280762
0.19654178619384766,0.16382431983947754
0.15047764778137207,0.11582136154174805
0.1814126968383789,0.15990734100341797
0.08983659744262695,0.0650629997253418
0.17261075973510742,0.15625667572021484
0.15483760833740234,0.10521602630615234
0.13562965393066406,0.11395144462585449
0.13193535804748535,0.09393835067749023
0.14910030364990234,0.10859060287475586
0.10352802276611328,0.06533694267272949
0.13169121742248535,0.1082007884979248
0.1495680809020996,0.1017911434173584
0.16456031799316406,0.142472505569458
0.13582706451416016,0.10817098617553711
0.20011210441589355,0.16678953170776367
0.11613035202026367,0.09258890151977539
0.19632291793823242,0.14245820045471191
0.1541128158569336,0.12889885902404785
0.1301891803741455,0.11218380928039551
0.19690656661987305,0.14349889755249023
0.1512598991394043,0.12280774116516113
0.13795208930969238,0.10273122787475586
0.16495800018310547,0.09843206405639648
0.13273978233337402,0.10820412635803223
0.1164696216583252,0.07492423057556152
0.11613249778747559,0.08276534080505371
0.16338014602661133,0.13243317604064941
0.1968681812286377,0.153123140335083
0.1402289867401123,0.11705350875854492
0.08694839477539062,0.04869484901428223
0.1562817096710205,0.12500309944152832
0.1209115982055664,0.10216927528381348
0.15302252769470215,0.12223100662231445
0.16131091117858887,0.12878751754760742
0.1518874168395996,0.1217949390411377
0.11814212799072266,0.07893657684326172
0.13376903533935547,0.11167216300964355
0.17938494682312012,0.14314961433410645
0.1366572380065918,0.12694382667541504
0.1532292366027832,0.11906766891479492
0.16045451164245605,0.1237945556640625
0.13528156280517578,0.0935220718383789
0.07168173789978027,0.06808590888977051
0.10939908027648926,0.07813501358032227
0.13414788246154785,0.10677099227905273
0.13422250747680664,0.10317635536193848
0.10082221031188965,0.0715787410736084
0.13126134872436523,0.1034097671508789
0.1361706256866455,0.10108089447021484
0.10024118423461914,0.06931209564208984
0.08376789093017578,0.06432986259460449
0.12903976440429688,0.11339712142944336
0.1508164405822754,0.09815526008605957
0.08531451225280762,0.06629633903503418
0.09375143051147461,0.09375143051147461
0.10521650314331055,0.06994032859802246
0.05212855339050293,0.0320286750793457
0.10937905311584473,0.09373784065246582
0.20091724395751953,0.17595481872558594
0.14060235023498535,0.1249837875366211
0.11364459991455078,0.06634378433227539
0.0994267463684082,0.05929303169250488
0.08436822891235352,0.08436822891235352
0.09957551956176758,0.0793159008026123
0.0781259536743164,0.0624849796295166
0.1041417121887207,0.059331417083740234
0.11565351486206055,0.07491493225097656
0.1509230136871338,0.12290191650390625
0.16270780563354492,0.13940715789794922
0.16061687469482422,0.13039064407348633
0.1400446891784668,0.07797050476074219
0.11824512481689453,0.11274886131286621
0.11653494834899902,0.09452009201049805
0.16434741020202637,0.13942432403564453
0.10237455368041992,0.056307315826416016
0.1153569221496582,0.09314107894897461
0.1332385540008545,0.10411834716796875
0.11648821830749512,0.09258484840393066
0.13207006454467773,0.10718703269958496
0.1521129608154297,0.12819123268127441
0.13247323036193848,0.10515856742858887
0.11637020111083984,0.09057879447937012
0.11769676208496094,0.07693099975585938
0.0862424373626709,0.06846785545349121
0.14758777618408203,0.13196086883544922
0.13210630416870117,0.11101198196411133
0.1173098087310791,0.0974721908569336
0.14789986610412598,0.11396527290344238
0.13260722160339355,0.12845587730407715
0.08598947525024414,0.05932211875915527
0.14067864418029785,0.0937337875366211
0.10621404647827148,0.08657240867614746
0.13415908813476562,0.10484433174133301
0.10332465171813965,0.07567620277404785
0.1745588779449463,0.1519632339477539
0.13785338401794434,0.0995340347290039
0.1317293643951416,0.11545753479003906
0.16449713706970215,0.1324152946472168
0.08971571922302246,0.06133222579956055
0.09374737739562988,0.09374737739562988
0.2112572193145752,0.16695141792297363
0.10918641090393066,0.0875403881072998
0.11667323112487793,0.07396793365478516
0.1004340648651123,0.08195161819458008
0.14311766624450684,0.12485551834106445
0.12325596809387207,0.10057973861694336
0.17891240119934082,0.15301036834716797
0.14749670028686523,0.13781332969665527
0.12122249603271484,0.10320472717285156
0.11907124519348145,0.09856319427490234
0.16463541984558105,0.12975502014160156
0.10273194313049316,0.08394217491149902
0.1148676872253418,0.06828570365905762
0.13276219367980957,0.11519932746887207
0.1163015365600586,0.0679481029510498
0.1647944450378418,0.14488506317138672
0.0868980884552002,0.0643312931060791
0.09374785423278809,0.07812285423278809
0.10603189468383789,0.07792782783508301
0.10049843788146973,0.06229543685913086
0.09955120086669922,0.07995986938476562
0.10072755813598633,0.08464598655700684
0.14467692375183105,0.1198117733001709
0.1392686367034912,0.11871528625488281
0.1299142837524414,0.08295869827270508
0.11787986755371094,0.09885001182556152
0.11388373374938965,0.07480955123901367
0.10185718536376953,0.06129336357116699
0.1338033676147461,0.09759807586669922
0.15030407905578613,0.11656641960144043
0.17960023880004883,0.1562199592590332
0.15117883682250977,0.12783026695251465
0.14788293838500977,0.12080717086791992
0.13303637504577637,0.07313919067382812
0.08659219741821289,0.06934380531311035
0.07811999320983887,0.062497854232788086
0.13515615463256836,0.09858846664428711
0.11871910095214844,0.07896065711975098
0.16208505630493164,0.1433699131011963
0.13663864135742188,0.11517858505249023
0.1317613124847412,0.08605360984802246
0.08964061737060547,0.06815099716186523
0.14456558227539062,0.11330747604370117
0.13234543800354004,0.11319923400878906
0.16422510147094727,0.12932109832763672
0.12826061248779297,0.10598564147949219
0.07732129096984863,0.06027555465698242
0.09375929832458496,0.04689788818359375
0.08305811882019043,0.053179264068603516
0.12907028198242188,0.09779787063598633
0.20764946937561035,0.13129615783691406
0.08507156372070312,0.062306880950927734
0.06250596046447754,0.06250596046447754
0.13626313209533691,0.10459542274475098
0.16982388496398926,0.15110111236572266
0.1760566234588623,0.1453547477722168
0.16557931900024414,0.1444230079650879
0.10488390922546387,0.08470869064331055
0.14882278442382812,0.1100308895111084
0.12001848220825195,0.10256314277648926
0.14873242378234863,0.12018108367919922
0.10087037086486816,0.0729823112487793
0.16824769973754883,0.1454787254333496
0.14473605155944824,0.11637687683105469
0.11933684349060059,0.09155058860778809
0.1315314769744873,0.08507442474365234
0.1019136905670166,0.0773630142211914
0.2100226879119873,0.17830991744995117
0.09175753593444824,0.08170604705810547
0.10937380790710449,0.09372711181640625
0.1675128936767578,0.13836240768432617
0.10394597053527832,0.07310247421264648
0.11550164222717285,0.0935361385345459
0.11657071113586426,0.08415651321411133
0.22906017303466797,0.20146989822387695
0.16883182525634766,0.14644360542297363
0.14951276779174805,0.11889958381652832
0.1457209587097168,0.12385106086730957
0.139739990234375,0.10919308662414551
0.16399121284484863,0.12218856811523438
0.15515708923339844,0.1116797924041748
0.12911081314086914,0.09437060356140137
0.11738157272338867,0.0925142765045166
0.08583211898803711,0.06632089614868164
0.09375190734863281,0.078125
0.1545872688293457,0.11757636070251465
0.11704897880554199,0.0995492935180664
0.08751749992370605,0.06634306907653809
0.17189717292785645,0.15623760223388672
0.08237552642822266,0.06975317001342773
0.08966612815856934,0.0776526927947998
0.13209128379821777,0.10318946838378906
0.10206723213195801,0.0819394588470459
0.1636803150177002,0.14435935020446777
0.1339712142944336,0.09414434432983398
0.07278585433959961,0.06616020202636719
0.12502193450927734,0.10939478874206543
0.1359868049621582,0.11019706726074219
0.16769766807556152,0.13934087753295898
0.14858460426330566,0.12018322944641113
0.11676359176635742,0.08931112289428711
0.10188794136047363,0.07895421981811523
0.09752631187438965,0.0631110668182373
0.1306297779083252,0.11762809753417969
0.10392069816589355,0.046656131744384766
0.11610007286071777,0.0925750732421875
0.11588263511657715,0.09255313873291016
0.08751606941223145,0.05637502670288086
0.1093752384185791,0.1093752384185791
0.08904123306274414,0.04368710517883301
0.1174173355102539,0.1174173355102539
0.11278057098388672,0.08956384658813477
0.1668682098388672,0.13842463493347168
0.1329505443572998,0.11420583724975586
0.11869025230407715,0.08893489837646484
0.11633014678955078,0.08892822265625
0.10212302207946777,0.07349872589111328
0.12920427322387695,0.09858584403991699
0.11641573905944824,0.08768033981323242
0.13300180435180664,0.09160232543945312
0.12330031394958496,0.09694671630859375
0.1251993179321289,0.1081545352935791
0.08747363090515137,0.05629539489746094
0.15624737739562988,0.1405777931213379
0.10815596580505371,0.08295845985412598
0.11585783958435059,0.08757615089416504
0.11453676223754883,0.08850812911987305
0.11912226676940918,0.08556294441223145
0.17758440971374512,0.1199026107788086
0.0900259017944336,0.07135725021362305
0.11078929901123047,0.1093742847442627
0.1354668140411377,0.1101686954498291
0.11876964569091797,0.10053372383117676
0.12147951126098633,0.08695530891418457
0.12520217895507812,0.10916996002197266
0.08605122566223145,0.063323974609375
0.14064836502075195,0.1250145435333252
0.1393873691558838,0.10622143745422363
0.13301587104797363,0.09493565559387207
0.08758258819580078,0.043695926666259766
0.17188692092895508,0.17188692092895508
0.11067986488342285,0.08194518089294434
0.10115385055541992,0.0739896297454834
0.16087746620178223,0.12824177742004395
0.10240983963012695,0.07246518135070801
0.11567115783691406,0.06815767288208008
0.08591103553771973,0.06830668449401855
0.09817671775817871,0.051306962966918945
0.13131189346313477,0.10515928268432617
0.13378357887268066,0.11520099639892578
0.14803290367126465,0.11940979957580566
0.11872267723083496,0.09287810325622559
0.1801602840423584,0.1560678482055664
0.1672673225402832,0.13641858100891113
0.12284064292907715,0.10222864151000977
0.1439833641052246,0.10375237464904785
0.1506359577178955,0.13081836700439453
0.10312032699584961,0.07891082763671875
0.08561182022094727,0.06833553314208984
0.13110804557800293,0.10249900817871094
0.14786791801452637,0.11777687072753906
0.1327207088470459,0.09790515899658203
0.15496611595153809,0.11982035636901855
0.12822365760803223,0.10059332847595215
0.14871978759765625,0.11594152450561523
0.10289287567138672,0.07991409301757812
0.15294766426086426,0.11705732345581055
0.09870028495788574,0.08297300338745117
0.13112878799438477,0.11020708084106445
0.1172640323638916,0.09256315231323242
0.08622574806213379,0.05930948257446289
0.09950089454650879,0.08385682106018066
0.11529159545898438,0.09954619407653809
0.11571192741394043,0.09347748756408691
0.1800975799560547,0.12859225273132324
0.10608553886413574,0.08087849617004395
0.10006284713745117,0.06615066528320312
0.08283233642578125,0.0663290023803711
0.12499165534973145,0.10937047004699707
0.07657289505004883,0.04367804527282715
0.1160736083984375,0.10044693946838379
0.09796762466430664,0.07228589057922363
0.07811880111694336,0.06250119209289551
0.1211390495300293,0.07792830467224121
0.14647483825683594,0.08957076072692871
0.09521269798278809,0.07312464714050293
0.1199808120727539,0.10939860343933105
0.1203763484954834,0.09052300453186035
0.13230633735656738,0.10454535484313965
0.10092544555664062,0.05938363075256348
0.08444762229919434,0.067901611328125
0.10937023162841797,0.10937023162841797
0.12395811080932617,0.1140601634979248
0.09862565994262695,0.06717634201049805
0.07812714576721191,0.062478065490722656
0.153764009475708,0.12101864814758301
0.08461833000183105,0.05635523796081543
0.1250016689300537,0.09375
0.15399742126464844,0.11785244941711426
0.13849997520446777,0.10339903831481934
0.11564874649047852,0.08956408500671387
0.14720439910888672,0.12380838394165039
0.08653116226196289,0.06429290771484375
0.1384263038635254,0.12076711654663086
0.11057806015014648,0.08656001091003418
0.11540555953979492,0.08957839012145996
0.16341829299926758,0.132432222366333
0.1557750701904297,0.13021039962768555
0.13305401802062988,0.11020922660827637
0.1460566520690918,0.11809134483337402
0.10258340835571289,0.08193540573120117
0.13544797897338867,0.10857200622558594
0.1771223545074463,0.14645099639892578
0.1183159351348877,0.09357571601867676
0.16548943519592285,0.11620306968688965
0.1041555404663086,0.08745074272155762
0.14681482315063477,0.11915135383605957
0.06982636451721191,0.047666072845458984
0.14063000679016113,0.10938215255737305
0.10682392120361328,0.08591699600219727
0.16476726531982422,0.14180254936218262
0.1025087833404541,0.07693147659301758
0.1313915252685547,0.10218501091003418
0.10088372230529785,0.06701946258544922
0.08234858512878418,0.05997014045715332
0.12905120849609375,0.11339473724365234
0.10682153701782227,0.07992124557495117
0.11571502685546875,0.09779667854309082
0.1301286220550537,0.09157085418701172
0.10114288330078125,0.0829768180847168
0.1479477882385254,0.12483739852905273
0.11978030204772949,0.09352803230285645
0.130964994430542,0.10917353630065918
0.1330404281616211,0.09945511817932129
0.07153773307800293,0.048693180084228516
0.07811808586120605,0.0468900203704834
0.13499116897583008,0.10359883308410645
0.13248920440673828,0.1071779727935791
0.13223958015441895,0.1056361198425293
0.10265588760375977,0.08094573020935059
0.1504960060119629,0.11400628089904785
0.1645951271057129,0.1457669734954834
0.10195636749267578,0.0799560546875
0.09878039360046387,0.07898449897766113
0.12498664855957031,0.09370541572570801
0.09363627433776855,0.06031155586242676
0.07809829711914062,0.06246447563171387
0.11820340156555176,0.0596165657043457
0.11714458465576172,0.1005868911743164
0.10011577606201172,0.08089518547058105
0.1017005443572998,0.07136273384094238
0.09830641746520996,0.06694316864013672
0.09990072250366211,0.06861042976379395
0.13103151321411133,0.11017704010009766
0.10206341743469238,0.07592272758483887
0.1622922420501709,0.13557839393615723
0.12158894538879395,0.09077644348144531
0.08345627784729004,0.05544018745422363
0.15623092651367188,0.12498712539672852
0.1326465606689453,0.1122748851776123
0.07890868186950684,0.05669903755187988
