epoch;iteration;l1;generator_loss;discriminator_loss;l1_test
1;1;0.4581883402158394;0.13704009523461824;1.3804671641982045;0.42376142336322814
1;2;0.4825481374176689;0.00247936853412046;1.10049832659664;0.4182855452580144
