epoch;iteration;l1;generator_loss;discriminator_loss;l1_test
1;1;0.48594410246932207;0.14717123053290723;1.4113145936729126;0.3264977774610584
1;2;0.38180884357407885;0.005109741244275847;1.6881200422434968;0.3196383154369284
1;3;0.5574072637895533;0.0008605320309453935;1.1856010316684233;0.32125907714815083
1;4;0.41642796728067144;0.16976003027041103;1.5937545191662945;0.3041568875490068
2;1;0.4409746040447071;0.0007787893580969818;1.6626496014475696;0.3011495270044245
2;2;0.34172339594482615;0.05114057041891701;1.0261144747651314;0.2812724144346879
2;3;0.5047648021054838;0.21673179020950264;1.6463850458864595;0.27796273833157553
2;4;0.3866251322932268;0.007042981728313368;1.1768835396150037;0.2801956001796194
